Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 19-10-2021;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
04.02.2021;00 - 01;361,67;361,98;361,98;361,98;361,98;361,98;350,8;361,98;361,98;361,98;361,98;361,98;361,98;361,98;361,98;361,98;361,98;;;;;
04.02.2021;01 - 02;356,6;356,91;356,91;356,91;356,91;356,91;345,83;356,91;356,91;356,91;356,91;356,91;356,91;356,91;356,91;356,91;356,91;;;;;
04.02.2021;02 - 03;351,21;351,52;351,52;351,52;351,52;351,52;340,65;351,52;351,52;351,52;351,52;351,52;351,52;351,52;351,52;351,52;351,52;;;;;
04.02.2021;03 - 04;356,81;357,94;357,94;357,94;357,94;357,94;331,33;357,94;357,94;357,94;357,94;357,94;357,94;357,94;357,94;357,94;357,94;;;;;
04.02.2021;04 - 05;382,7;382,91;382,91;382,91;382,91;382,91;364,57;382,91;382,91;382,91;382,91;382,91;382,91;382,91;382,91;382,91;382,91;;;;;
04.02.2021;05 - 06;410,35;409,42;409,42;409,42;409,42;484,3;407,76;409,42;409,42;409,42;409,42;409,42;409,42;409,42;484,3;484,3;484,3;;;;;
04.02.2021;06 - 07;474,36;411,6;411,6;500,46;500,46;699,42;500,46;500,46;500,46;500,46;500,46;411,6;411,6;411,6;699,42;699,42;699,42;;;;;
04.02.2021;07 - 08;567,06;424,13;424,13;649,5;649,5;649,5;591,91;649,5;649,5;591,91;649,5;424,13;424,13;424,13;649,5;649,5;649,5;;;;;
04.02.2021;08 - 09;612,84;434,07;434,07;878,91;878,91;878,91;613,04;878,91;878,91;613,04;878,91;434,07;434,07;434,07;878,91;878,91;878,91;;;;;
04.02.2021;09 - 10;621,22;445,98;445,98;829,51;829,51;829,51;597,61;829,51;829,51;597,61;829,51;445,98;445,98;445,98;829,51;829,51;829,51;;;;;
04.02.2021;10 - 11;576,48;447,22;447,22;878,81;878,81;878,81;569,02;878,81;878,81;569,02;878,81;447,22;447,22;447,22;878,81;878,81;878,81;;;;;
04.02.2021;11 - 12;575,34;450,33;450,33;621,74;621,74;621,74;584,46;621,74;621,74;584,46;621,74;450,33;450,33;450,33;621,74;621,74;621,74;;;;;
04.02.2021;12 - 13;567,16;452,92;452,92;610,97;610,97;610,97;580,94;610,97;610,97;580,94;610,97;452,92;452,92;452,92;610,97;610,97;610,97;;;;;
04.02.2021;13 - 14;575,76;454,27;454,27;622,05;622,05;622,05;576,79;622,05;622,05;576,79;622,05;454,27;454,27;454,27;622,05;622,05;622,05;;;;;
04.02.2021;14 - 15;575,34;444,63;444,63;655,61;655,61;655,61;585,8;655,61;655,61;585,8;655,61;444,63;444,63;444,63;655,61;655,61;655,61;;;;;
04.02.2021;15 - 16;568,71;442,77;442,77;656,34;656,34;656,34;602,69;656,34;656,34;602,69;656,34;442,77;442,77;442,77;656,34;656,34;656,34;;;;;
04.02.2021;16 - 17;575,76;438,32;438,32;689,38;689,38;689,38;615,42;689,38;689,38;615,42;689,38;438,32;438,32;438,32;689,38;689,38;689,38;;;;;
04.02.2021;17 - 18;621,74;432,83;432,83;1045,46;1045,46;1045,46;740,54;1045,46;1045,46;740,54;1045,46;432,83;432,83;432,83;1045,46;1045,46;1045,46;;;;;
04.02.2021;18 - 19;621,12;428,89;428,89;924,9;924,9;924,9;740,54;924,9;924,9;740,54;924,9;428,89;428,89;428,89;924,9;924,9;924,9;;;;;
04.02.2021;19 - 20;575,55;437,38;437,38;699,21;699,21;699,21;699,21;699,21;699,21;699,21;699,21;437,38;437,38;437,38;699,21;699,21;699,21;;;;;
04.02.2021;20 - 21;546,14;431,79;431,79;623,5;623,5;623,5;615,11;623,5;623,5;615,11;623,5;431,79;431,79;431,79;623,5;623,5;623,5;;;;;
04.02.2021;21 - 22;497,77;433,76;433,76;561,57;561,57;561,57;557,01;561,57;561,57;561,57;561,57;433,76;433,76;433,76;561,57;561,57;561,57;;;;;
04.02.2021;22 - 23;518,07;454,99;454,99;541,27;541,27;541,27;545,82;541,27;541,27;541,27;541,27;466,28;466,28;454,99;541,27;541,27;541,27;;;;;
04.02.2021;23 - 00;466,07;452,71;452,71;478,71;478,71;478,71;478,71;478,71;478,71;478,71;478,71;452,71;452,71;452,71;478,71;478,71;478,71;;;;;
05.02.2021;00 - 01;462,2;470,99;470,99;470,99;470,99;470,99;470,99;470,99;470,99;470,99;470,99;470,99;470,99;336,32;470,99;470,99;470,99;;;;;
05.02.2021;01 - 02;449,7;454,87;454,87;454,87;454,87;454,87;454,87;454,87;454,87;454,87;454,87;454,87;454,87;335,28;454,87;454,87;454,87;;;;;
05.02.2021;02 - 03;429,75;436,57;436,57;436,57;436,57;436,57;436,57;436,57;436,57;436,57;436,57;436,57;436,57;334,35;436,57;436,57;436,57;;;;;
05.02.2021;03 - 04;420,86;425,82;425,82;425,82;425,82;425,82;425,82;425,82;425,82;425,82;425,82;425,82;425,82;334,97;425,82;425,82;425,82;;;;;
05.02.2021;04 - 05;423,14;428,92;428,92;428,92;428,92;428,92;418,79;428,92;428,92;423,86;428,92;428,92;428,92;335,8;428,92;428,92;428,92;;;;;
05.02.2021;05 - 06;451,35;452,07;452,07;452,07;452,07;614,24;448,15;452,07;452,07;448,15;452,07;452,07;452,07;337,87;614,24;614,24;614,24;;;;;
05.02.2021;06 - 07;508,3;443,6;443,6;770,92;770,92;770,92;521,22;770,92;770,92;521,22;770,92;443,6;443,6;342,93;770,92;770,92;770,92;;;;;
05.02.2021;07 - 08;671,08;444,84;444,84;1762,72;1762,72;1762,72;606,18;1762,72;1762,72;606,18;1762,72;444,84;444,84;362,78;1762,72;1762,72;1762,72;;;;;
05.02.2021;08 - 09;1035,2;451,14;451,14;2067,31;2067,31;2067,31;641,01;2067,31;2067,31;641,01;2067,31;461,79;461,79;419,31;2067,31;2067,31;2067,31;;;;;
05.02.2021;09 - 10;991,59;453,42;453,42;2038,37;2038,37;2038,37;630,78;2038,37;2038,37;630,78;2038,37;462,62;462,62;435,02;2038,37;2038,37;2038,37;;;;;
05.02.2021;10 - 11;917,17;480,91;480,91;1862,66;1862,66;1862,66;615,38;1862,66;1862,66;615,38;1862,66;480,91;480,91;455,38;1862,66;1862,66;1862,66;;;;;
05.02.2021;11 - 12;651,65;510,06;510,06;719,97;719,97;719,97;605,04;719,97;719,97;605,04;719,97;510,06;510,06;423,96;719,97;719,97;719,97;;;;;
05.02.2021;12 - 13;598,94;552,85;552,85;666,43;666,43;666,43;598,43;666,43;666,43;598,43;666,43;552,85;552,85;393,78;666,43;666,43;666,43;;;;;
05.02.2021;13 - 14;558,94;548,92;548,92;667,67;667,67;667,67;563,39;667,67;667,67;563,39;667,67;548,92;548,92;378,69;667,67;667,67;667,67;;;;;
05.02.2021;14 - 15;548,3;518,53;518,53;670,98;670,98;670,98;516,78;670,98;670,98;516,78;670,98;518,53;518,53;374,04;670,98;670,98;670,98;;;;;
05.02.2021;15 - 16;530,73;499,1;499,1;663,85;663,85;663,85;496,1;663,85;663,85;496,1;663,85;499,1;499,1;390,48;663,85;663,85;663,85;;;;;
05.02.2021;16 - 17;552,74;487,42;487,42;697,34;697,34;697,34;513,57;697,34;697,34;513,57;697,34;487,42;487,42;365,98;697,34;697,34;697,34;;;;;
05.02.2021;17 - 18;598,94;498,89;498,89;922,13;922,13;922,13;588,3;922,13;922,13;588,3;922,13;498,89;498,89;355,02;922,13;922,13;922,13;;;;;
05.02.2021;18 - 19;610,31;483,91;483,91;744,98;744,98;744,98;605,97;744,98;744,98;605,97;744,98;483,91;483,91;352,03;744,98;744,98;744,98;;;;;
05.02.2021;19 - 20;517,4;465,1;465,1;608,45;608,45;608,45;593,88;608,45;608,45;593,88;608,45;465,1;465,1;344,9;608,45;608,45;608,45;;;;;
05.02.2021;20 - 21;479,88;453,32;453,32;528,14;528,14;528,14;528,14;528,14;528,14;528,14;528,14;453,32;453,32;338,18;528,14;528,14;528,14;;;;;
05.02.2021;21 - 22;467,78;450,52;450,52;515,64;515,64;515,64;515,64;515,64;515,64;515,64;515,64;450,52;450,52;335,28;515,64;515,64;515,64;;;;;
05.02.2021;22 - 23;478,12;501,17;501,17;501,17;501,17;501,17;501,17;501,17;501,17;501,17;501,17;501,17;501,17;334,66;501,17;501,17;501,17;;;;;
05.02.2021;23 - 00;443,6;450,42;450,42;450,42;450,42;450,42;450,42;450,42;450,42;450,42;450,42;450,42;450,42;331,87;450,42;450,42;450,42;;;;;
06.02.2021;00 - 01;413,96;419,85;419,85;419,85;419,85;419,85;419,85;419,85;419,85;419,85;419,85;419,85;419,85;335,53;419,85;419,85;419,85;;;;;
06.02.2021;01 - 02;408,29;412,42;412,42;412,42;412,42;412,42;402,51;412,42;412,42;412,42;412,42;412,42;412,42;334,18;412,42;412,42;412,42;;;;;
06.02.2021;02 - 03;395,18;405,29;405,29;405,29;405,29;405,29;395,59;405,29;405,29;405,29;405,29;405,29;405,29;333,05;405,29;405,29;405,29;;;;;
06.02.2021;03 - 04;387,65;398,9;398,9;398,9;398,9;398,9;362,05;398,9;398,9;393,63;398,9;398,9;398,9;332,74;398,9;398,9;398,9;;;;;
06.02.2021;04 - 05;387,03;401,68;401,68;401,68;401,68;401,68;360,19;401,68;401,68;390,23;401,68;401,68;401,68;332,84;401,68;401,68;401,68;;;;;
06.02.2021;05 - 06;393,84;411,9;411,9;411,9;411,9;411,9;361,95;411,9;411,9;386,2;411,9;411,9;411,9;332,74;411,9;411,9;411,9;;;;;
06.02.2021;06 - 07;408,91;420,77;420,77;420,77;420,77;420,77;363,29;420,77;420,77;393,12;420,77;420,77;420,77;333,77;420,77;420,77;420,77;;;;;
06.02.2021;07 - 08;416,96;432,13;432,13;432,13;432,13;432,13;381,14;432,13;432,13;403,13;432,13;432,13;432,13;335,53;432,13;432,13;432,13;;;;;
06.02.2021;08 - 09;434,4;442,96;442,96;442,96;442,96;442,96;432,33;442,96;442,96;432,33;442,96;442,96;442,96;335,11;442,96;442,96;442,96;;;;;
06.02.2021;09 - 10;459,99;516,24;516,24;516,24;516,24;516,24;445,34;516,24;516,24;445,34;516,24;516,24;516,24;338,93;516,24;516,24;633,48;;;;;
06.02.2021;10 - 11;496,63;574,35;574,35;574,35;574,35;574,35;448,95;574,35;574,35;448,95;574,35;574,35;574,35;341,92;574,35;574,35;641,95;;;;;
06.02.2021;11 - 12;471,04;548,65;548,65;548,65;548,65;548,65;448,64;548,65;548,65;448,64;548,65;548,65;548,65;341,31;548,65;548,65;641,95;;;;;
06.02.2021;12 - 13;454,94;517,17;517,17;517,17;517,17;517,17;424,59;517,17;517,17;424,59;517,17;517,17;517,17;340,79;517,17;517,17;642,05;;;;;
06.02.2021;13 - 14;433,99;498,59;498,59;498,59;498,59;498,59;365,97;498,59;498,59;405,19;498,59;498,59;498,59;340,07;498,59;498,59;650,31;;;;;
06.02.2021;14 - 15;427,17;481,25;481,25;481,25;481,25;481,25;365,04;481,25;481,25;391,46;481,25;481,25;481,25;338,83;481,25;481,25;603,14;;;;;
06.02.2021;15 - 16;426,45;482,91;482,91;482,91;482,91;482,91;341,92;482,91;482,91;388,47;482,91;482,91;482,91;339,34;482,91;482,91;596,02;;;;;
06.02.2021;16 - 17;426,35;454,21;454,21;495,81;495,81;495,81;319,12;495,81;495,81;389,19;495,81;454,21;454,21;339,86;495,81;495,81;651,44;;;;;
06.02.2021;17 - 18;449,16;445,65;445,65;641,23;641,23;641,23;407,05;641,23;641,23;412,11;641,23;445,65;445,65;339,76;641,23;641,23;641,23;;;;;
06.02.2021;18 - 19;463,5;433,47;433,47;602,11;602,11;602,11;453,59;602,11;602,11;448,54;602,11;433,47;433,47;340,07;602,11;602,11;602,11;;;;;
06.02.2021;19 - 20;437,91;432,02;432,02;494,46;494,46;494,46;443,58;494,46;494,46;426,97;494,46;432,02;432,02;339,14;494,46;494,46;494,46;;;;;
06.02.2021;20 - 21;423,36;433,26;433,26;438,22;438,22;438,22;364,42;438,22;438,22;406,84;438,22;433,26;433,26;338,83;438,22;438,22;438,22;;;;;
06.02.2021;21 - 22;414,69;428,21;428,21;428,21;428,21;428,21;312,61;428,21;428,21;394,04;428,21;428,21;428,21;337,59;428,21;428,21;428,21;;;;;
06.02.2021;22 - 23;408,08;420,16;420,16;420,16;420,16;420,16;268,65;420,16;420,16;391,88;420,16;420,16;420,16;336,35;420,16;420,16;420,16;;;;;
06.02.2021;23 - 00;381,04;409,01;409,01;409,01;409,01;409,01;123,23;409,01;409,01;387,65;409,01;409,01;409,01;334,18;409,01;409,01;409,01;;;;;
07.02.2021;00 - 01;370,36;411,5;411,5;411,5;411,5;411,5;0,1;411,5;411,5;396,8;411,5;411,5;411,5;338,79;411,5;411,5;411,5;;;;;
07.02.2021;01 - 02;360,28;396,9;396,9;396,9;396,9;396,9;-0,21;396,9;396,9;393,92;396,9;396,9;396,9;334,88;396,9;396,9;396,9;;;;;
07.02.2021;02 - 03;355,45;390,01;390,01;390,01;390,01;390,01;-0,21;390,01;390,01;390,01;390,01;390,01;390,01;333,23;390,01;390,01;390,01;;;;;
07.02.2021;03 - 04;349,38;380,24;380,24;380,24;380,24;380,24;-0,41;380,24;380,24;380,24;380,24;380,24;380,24;332,41;380,24;380,24;380,24;;;;;
07.02.2021;04 - 05;349,28;383,01;383,01;383,01;383,01;383,01;-20,67;383,01;383,01;383,01;383,01;383,01;383,01;332,82;383,01;383,01;383,01;;;;;
07.02.2021;05 - 06;356,48;395,15;395,15;395,15;395,15;395,15;-0,93;395,15;395,15;383,22;395,15;395,15;395,15;333,23;395,15;395,15;395,15;;;;;
07.02.2021;06 - 07;356,79;392,17;392,17;392,17;392,17;392,17;-12,03;392,17;392,17;382,5;392,17;392,17;392,17;333,54;392,17;392,17;392,17;;;;;
07.02.2021;07 - 08;359,46;398,03;398,03;398,03;398,03;398,03;0,1;398,03;398,03;383,84;398,03;398,03;398,03;334,06;398,03;398,03;398,03;;;;;
07.02.2021;08 - 09;380,75;416,95;416,95;416,95;416,95;416,95;0,21;416,95;416,95;389,49;416,95;416,95;416,95;335,29;416,95;416,95;416,95;;;;;
07.02.2021;09 - 10;410,47;426,11;426,11;426,11;426,11;426,11;123,73;426,11;426,11;392,17;426,11;426,11;426,11;338,17;426,11;426,11;426,11;;;;;
07.02.2021;10 - 11;416,54;428,99;428,99;428,99;428,99;428,99;293,74;428,99;428,99;393,2;428,99;428,99;428,99;342,39;428,99;428,99;428,99;;;;;
07.02.2021;11 - 12;416,95;429,81;429,81;429,81;429,81;429,81;380,75;429,81;429,81;392,89;429,81;429,81;429,81;345,68;429,81;429,81;429,81;;;;;
07.02.2021;12 - 13;416,65;428,88;428,88;428,88;428,88;428,88;383,84;428,88;428,88;396,08;428,88;428,88;428,88;347,02;428,88;428,88;428,88;;;;;
07.02.2021;13 - 14;412,94;425,8;425,8;425,8;425,8;425,8;277,39;425,8;425,8;388,26;425,8;425,8;425,8;347,43;425,8;425,8;425,8;;;;;
07.02.2021;14 - 15;400,6;419,83;419,83;419,83;419,83;419,83;170,01;419,83;419,83;388,26;419,83;419,83;419,83;348,87;419,83;419,83;419,83;;;;;
07.02.2021;15 - 16;405,54;421,07;421,07;421,07;421,07;421,07;215,16;421,07;421,07;391,24;421,07;421,07;421,07;339,82;421,07;421,07;421,07;;;;;
07.02.2021;16 - 17;417,37;432,59;432,59;432,59;432,59;432,59;289,73;432,59;432,59;388,77;432,59;432,59;432,59;341,05;432,59;432,59;432,59;;;;;
07.02.2021;17 - 18;433,31;460,36;460,36;460,36;460,36;460,36;402,55;460,36;460,36;410,68;460,36;460,36;460,36;460,36;460,36;460,36;460,36;;;;;
07.02.2021;18 - 19;455,93;458,3;458,3;469,51;469,51;469,51;446,78;469,51;469,51;438,66;469,51;458,3;458,3;458,3;469,51;469,51;469,51;;;;;
07.02.2021;19 - 20;434,75;453,36;453,36;453,36;453,36;453,36;418,7;453,36;453,36;418,7;453,36;453,36;453,36;453,36;453,36;453,36;453,36;;;;;
07.02.2021;20 - 21;421,17;429,3;429,3;429,3;429,3;429,3;381,06;429,3;429,3;406,57;429,3;429,3;429,3;429,3;429,3;429,3;429,3;;;;;
07.02.2021;21 - 22;419,11;427,44;427,44;427,44;427,44;427,44;375,92;427,44;427,44;394,94;427,44;427,44;427,44;427,44;427,44;427,44;427,44;;;;;
07.02.2021;22 - 23;416,65;419,22;419,22;419,22;419,22;419,22;410,27;419,22;419,22;410,27;419,22;419,22;419,22;419,22;419,22;419,22;419,22;;;;;
07.02.2021;23 - 00;393,61;399,37;399,37;399,37;399,37;399,37;329,63;399,37;399,37;377,87;399,37;399,37;399,37;399,37;399,37;399,37;399,37;;;;;
08.02.2021;00 - 01;397,41;412,02;412,02;412,02;412,02;412,02;79,09;412,02;412,02;412,02;412,02;412,02;412,02;412,02;412,02;412,02;412,02;;;;;
08.02.2021;01 - 02;381,37;405,43;405,43;405,43;405,43;405,43;47,21;405,43;405,43;405,43;405,43;405,43;405,43;405,43;405,43;405,43;405,43;;;;;
08.02.2021;02 - 03;381,68;401,12;401,12;401,12;401,12;401,12;144,5;401,12;401,12;401,12;401,12;401,12;401,12;401,12;401,12;401,12;401,12;;;;;
08.02.2021;03 - 04;385,07;403,69;403,69;403,69;403,69;403,69;131,55;403,69;403,69;403,69;403,69;403,69;403,69;403,69;403,69;403,69;403,69;;;;;
08.02.2021;04 - 05;400,19;416,75;416,75;416,75;416,75;416,75;0,93;416,75;416,75;416,75;416,75;416,75;416,75;416,75;416,75;416,75;416,75;;;;;
08.02.2021;05 - 06;440,92;459,23;459,23;459,23;459,23;569,17;211,25;459,23;459,23;439,79;459,23;459,23;459,23;459,23;569,17;569,17;569,17;;;;;
08.02.2021;06 - 07;478,97;474,65;474,65;474,65;474,65;667,6;452,23;474,65;474,65;452,23;474,65;474,65;474,65;474,65;667,6;667,6;667,6;;;;;
08.02.2021;07 - 08;571,64;471,05;471,05;690,64;690,64;690,64;572,15;690,64;690,64;572,15;690,64;471,05;471,05;471,05;690,64;690,64;690,64;;;;;
08.02.2021;08 - 09;658,96;533,69;533,69;846,87;846,87;846,87;597,97;846,87;846,87;597,97;846,87;533,69;533,69;533,69;846,87;846,87;846,87;;;;;
08.02.2021;09 - 10;667,6;583,47;583,47;822,9;822,9;822,9;583,67;822,9;822,9;583,67;822,9;583,47;583,47;583,47;822,9;822,9;822,9;;;;;
08.02.2021;10 - 11;644,36;719,02;719,02;719,02;719,02;719,02;574,73;719,02;719,02;574,73;719,02;719,02;719,02;719,02;719,02;719,02;719,02;;;;;
08.02.2021;11 - 12;616,38;668,73;668,73;668,73;668,73;668,73;588,51;668,73;668,73;588,51;668,73;668,73;668,73;668,73;668,73;668,73;668,73;;;;;
08.02.2021;12 - 13;611,65;639,73;639,73;639,73;639,73;639,73;571,64;639,73;639,73;571,64;639,73;639,73;639,73;639,73;639,73;639,73;639,73;;;;;
08.02.2021;13 - 14;598,38;605,17;605,17;605,17;605,17;638,49;570,82;605,17;605,17;570,82;605,17;605,17;605,17;605,17;638,49;638,49;638,49;;;;;
08.02.2021;14 - 15;545,41;515,07;515,07;515,07;515,07;659,27;493,68;515,07;515,07;493,68;515,07;515,07;515,07;515,07;659,27;659,27;659,27;;;;;
08.02.2021;15 - 16;592,52;579,25;579,25;579,25;579,25;650,32;565,26;579,25;579,25;565,26;579,25;579,25;579,25;579,25;650,32;650,32;650,32;;;;;
08.02.2021;16 - 17;601,06;580,18;580,18;580,18;580,18;669,14;566,29;580,18;580,18;566,29;580,18;580,18;580,18;580,18;669,14;669,14;669,14;;;;;
08.02.2021;17 - 18;719,13;596,12;596,12;771,38;771,38;771,38;632,01;771,38;771,38;632,01;771,38;596,12;596,12;596,12;771,38;771,38;771,38;;;;;
08.02.2021;18 - 19;681,79;607,12;607,12;718,92;718,92;718,92;661,53;718,92;718,92;661,53;718,92;607,12;607,12;607,12;718,92;718,92;718,92;;;;;
08.02.2021;19 - 20;646,52;638,08;638,08;649,39;649,39;666,16;612,37;649,39;649,39;612,37;649,39;638,08;638,08;638,08;666,16;666,16;666,16;;;;;
08.02.2021;20 - 21;587,99;513,43;513,43;571,43;571,43;640,45;571,43;571,43;571,43;571,43;571,43;513,43;513,43;513,43;640,45;640,45;640,45;;;;;
08.02.2021;21 - 22;514,87;512,5;512,5;512,5;512,5;562,59;490,59;512,5;512,5;490,59;512,5;512,5;512,5;512,5;562,59;562,59;562,59;;;;;
08.02.2021;22 - 23;490,29;492,96;492,96;492,96;492,96;492,96;470,64;492,96;492,96;470,64;492,96;492,96;492,96;492,96;492,96;492,96;492,96;;;;;
08.02.2021;23 - 00;460,25;463,03;463,03;463,03;463,03;463,03;446,57;463,03;463,03;446,57;463,03;463,03;463,03;463,03;463,03;463,03;463,03;;;;;
09.02.2021;00 - 01;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;478,93;;;;;
09.02.2021;01 - 02;476,98;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;477,08;;;;;
09.02.2021;02 - 03;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;476,77;;;;;
09.02.2021;03 - 04;472,36;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;472,46;;;;;
09.02.2021;04 - 05;476,26;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;476,05;517,5;517,5;517,5;;;;;
09.02.2021;05 - 06;496,88;492,16;492,16;492,16;492,16;680,43;492,16;492,16;492,16;492,16;492,16;492,16;492,16;492,16;638,88;638,88;638,88;;;;;
09.02.2021;06 - 07;626,05;596,71;596,71;596,71;596,71;856,69;596,71;596,71;596,71;596,71;596,71;596,71;596,71;596,71;856,69;856,69;856,69;;;;;
09.02.2021;07 - 08;834,33;819,55;819,55;857,51;857,51;857,51;748,76;857,51;857,51;748,76;857,51;819,55;819,55;489,8;857,51;857,51;857,51;;;;;
09.02.2021;08 - 09;1078;1127,24;1127,24;1127,24;1127,24;1127,24;827,35;1127,24;1127,24;827,35;1127,24;1127,24;1127,24;1127,24;1127,24;1127,24;1127,24;;;;;
09.02.2021;09 - 10;886,75;892,6;892,6;892,6;892,6;892,6;827,45;892,6;892,6;827,45;892,6;892,6;892,6;699,82;892,6;892,6;892,6;;;;;
09.02.2021;10 - 11;834,22;840,79;840,79;840,79;840,79;840,79;820,58;840,79;840,79;820,58;840,79;840,79;840,79;840,79;840,79;840,79;840,79;;;;;
09.02.2021;11 - 12;770,41;774,72;774,72;774,72;774,72;774,72;754,61;774,72;774,72;754,61;774,72;774,72;774,72;709,77;774,72;774,72;774,72;;;;;
09.02.2021;12 - 13;690,38;734,7;734,7;734,7;734,7;734,7;669,55;734,7;734,7;669,55;734,7;734,7;734,7;734,7;734,7;734,7;734,7;;;;;
09.02.2021;13 - 14;719,62;720,85;720,85;720,85;720,85;720,85;713,16;720,85;720,85;713,16;720,85;720,85;720,85;720,85;720,85;720,85;720,85;;;;;
09.02.2021;14 - 15;717,57;689,56;689,56;721,98;721,98;721,98;719,72;721,98;721,98;719,72;721,98;689,56;689,56;689,56;721,98;721,98;721,98;;;;;
09.02.2021;15 - 16;699,72;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;736,86;;;;;
09.02.2021;16 - 17;709,77;746,61;746,61;746,61;746,61;746,61;728,65;746,61;746,61;728,65;746,61;746,61;746,61;746,61;746,61;746,61;746,61;;;;;
09.02.2021;17 - 18;832,17;614,77;614,77;1127,65;1127,65;1127,65;811,14;1127,65;1127,65;811,14;1127,65;614,77;614,77;614,77;1127,65;1127,65;1127,65;;;;;
09.02.2021;18 - 19;810,93;560,8;560,8;1173,11;1173,11;1173,11;820,78;1173,11;1173,11;820,78;1173,11;560,8;560,8;560,8;1173,11;1173,11;1173,11;;;;;
09.02.2021;19 - 20;670,38;553,72;553,72;767,43;767,43;767,43;759,23;767,43;767,43;759,23;767,43;553,72;553,72;553,72;767,43;767,43;767,43;;;;;
09.02.2021;20 - 21;640,72;512,17;512,17;705,67;705,67;705,67;666,37;705,67;705,67;666,37;705,67;512,17;512,17;512,17;705,67;705,67;705,67;;;;;
09.02.2021;21 - 22;569,42;510,01;510,01;595,17;595,17;666,58;580,91;595,17;595,17;580,91;595,17;510,01;510,01;510,01;666,58;666,58;666,58;;;;;
09.02.2021;22 - 23;573,22;571,16;571,16;571,16;571,16;638,88;571,16;571,16;571,16;571,16;571,16;571,16;571,16;571,16;638,88;638,88;638,88;;;;;
09.02.2021;23 - 00;511,96;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;513,91;;;;;
10.02.2021;00 - 01;527,67;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;528,49;;;;;
10.02.2021;01 - 02;508,17;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;508,48;;;;;
10.02.2021;02 - 03;495,96;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;496,17;;;;;
10.02.2021;03 - 04;487,14;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;487,45;;;;;
10.02.2021;04 - 05;489,19;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;489,29;;;;;
10.02.2021;05 - 06;511,46;504,89;504,89;504,89;504,89;675,55;504,89;504,89;504,89;504,89;504,89;504,89;504,89;504,89;675,55;675,55;675,55;;;;;
10.02.2021;06 - 07;611,62;507,25;507,25;615,72;615,72;738,15;615,72;615,72;615,72;615,72;615,72;507,25;507,25;448,24;738,15;738,15;738,15;;;;;
10.02.2021;07 - 08;717,31;512,28;512,28;821,47;821,47;821,47;783,81;821,47;821,47;783,81;821,47;512,28;512,28;512,28;821,47;821,47;821,47;;;;;
