Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
08.03.2020;00 - 01;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;108,56;;108,56;;108,56;;108,56;;;;;;;;;;
08.03.2020;01 - 02;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;105,5;;105,5;;105,5;;105,5;;;;;;;;;;
08.03.2020;02 - 03;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;103,74;;103,74;;103,74;;103,74;;;;;;;;;;
08.03.2020;03 - 04;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;98,81;;98,81;;98,81;;98,81;;;;;;;;;;
08.03.2020;04 - 05;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;94,87;;94,87;;94,87;;94,87;;;;;;;;;;
08.03.2020;05 - 06;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;95,53;;95,53;;95,53;;95,53;;;;;;;;;;
08.03.2020;06 - 07;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;94,98;;94,98;;94,98;;94,98;;;;;;;;;;
08.03.2020;07 - 08;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;100,9;;100,9;;100,9;;100,9;;;;;;;;;;
08.03.2020;08 - 09;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;103,31;;103,31;;103,31;;103,31;;;;;;;;;;
08.03.2020;09 - 10;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;102,76;;218,77;;218,77;;218,77;;;;;;;;;;
08.03.2020;10 - 11;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;104,95;;274,2;;274,2;;274,2;;;;;;;;;;
08.03.2020;11 - 12;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;102,98;;274,2;;274,2;;274,2;;;;;;;;;;
08.03.2020;12 - 13;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;97,83;;273,98;;273,98;;273,98;;;;;;;;;;
08.03.2020;13 - 14;93,12;92,35;92,35;92,35;92,35;92,35;92,35;92,35;92,35;92,35;92,35;97,17;97,17;97,17;;219,1;;219,1;;219,1;;;;;;;;;;
08.03.2020;14 - 15;96,51;96,08;96,08;96,08;96,08;96,08;96,08;96,08;96,08;96,08;96,08;98,05;98,05;98,05;;218,88;;218,88;;218,88;;;;;;;;;;
08.03.2020;15 - 16;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;104,73;;104,73;;104,73;;104,73;;;;;;;;;;
08.03.2020;16 - 17;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;106,59;;218,33;;218,33;;218,33;;;;;;;;;;
08.03.2020;17 - 18;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;109,99;;274,86;;274,86;;274,86;;;;;;;;;;
08.03.2020;18 - 19;114,59;116,01;116,01;116,01;116,01;116,01;116,01;116,01;113,27;113,27;113,27;116,01;116,01;116,01;;431,63;;431,63;;431,63;;;;;;;;;;
08.03.2020;19 - 20;114,37;115,58;115,58;115,58;115,58;115,58;115,58;115,58;113,38;113,38;113,38;115,58;115,58;115,58;;274,64;;274,64;;274,64;;;;;;;;;;
08.03.2020;20 - 21;110,86;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;110,65;;110,65;;110,65;;110,65;;;;;;;;;;
08.03.2020;21 - 22;109;108,67;108,67;108,67;108,67;108,67;263,58;263,58;108,67;108,67;108,67;108,67;108,67;108,67;;108,67;;108,67;;108,67;;;;;;;;;;
08.03.2020;22 - 23;105,83;105,28;105,28;105,28;105,28;105,28;261,93;261,93;105,28;105,28;105,28;105,28;105,28;105,28;;105,28;;105,28;;105,28;;;;;;;;;;
08.03.2020;23 - 00;101,99;101,33;101,33;101,33;101,33;101,33;236,3;236,3;101,33;101,33;101,33;101,33;101,33;101,33;;101,33;;101,33;;101,33;;;;;;;;;;
09.03.2020;00 - 01;96,18;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;95,75;;95,75;;95,75;;95,75;;;;;;;;;;
09.03.2020;01 - 02;96,73;95,2;95,2;95,2;95,2;95,2;273,88;273,88;95,2;95,2;95,2;95,2;95,2;95,2;;95,2;;95,2;;95,2;;;;;;;;;;
09.03.2020;02 - 03;97,06;95,64;95,64;95,64;95,64;95,64;274,86;274,86;95,64;95,64;95,64;95,64;95,64;95,64;;95,64;;95,64;;95,64;;;;;;;;;;
09.03.2020;03 - 04;98,38;97,61;97,61;97,61;97,61;97,61;271,36;271,36;97,61;97,61;97,61;97,61;97,61;97,61;;97,61;;97,61;;97,61;;;;;;;;;;
09.03.2020;04 - 05;101,77;100,35;100,35;100,35;100,35;100,35;268,07;268,07;100,35;100,35;100,35;100,35;100,35;100,35;;100,35;;100,35;;100,35;;;;;;;;;;
09.03.2020;05 - 06;108,13;107,03;107,03;107,03;107,03;107,03;277,16;277,16;107,03;107,03;107,03;107,03;107,03;107,03;;107,03;;107,03;;107,03;;;;;;;;;;
09.03.2020;06 - 07;114,81;112,29;112,29;112,29;306,85;124,23;406,43;406,43;112,29;112,29;112,29;112,29;112,29;112,29;;306,85;;306,85;;306,85;;;;;;;;;;
09.03.2020;07 - 08;127,74;119,19;119,19;119,19;395,26;154,9;514,78;514,78;117,88;117,88;117,88;119,19;119,19;119,19;;395,26;;395,26;;395,26;;;;;;;;;;
09.03.2020;08 - 09;133,43;121,82;121,82;121,82;550,71;121,82;550,71;550,71;121,05;121,05;121,05;121,82;121,82;121,82;;550,71;;550,71;;550,71;;;;;;;;;;
09.03.2020;09 - 10;131,02;122,7;122,7;122,7;500,1;122,7;500,1;500,1;117,44;117,44;117,44;122,7;122,7;122,7;;500,1;;500,1;;500,1;;;;;;;;;;
09.03.2020;10 - 11;124,56;120,18;120,18;120,18;443,02;120,18;443,02;443,02;115,03;115,03;115,03;120,18;120,18;120,18;;443,02;;443,02;;443,02;;;;;;;;;;
09.03.2020;11 - 12;119,85;118,2;118,2;118,2;442,03;118,2;442,03;442,03;113,38;113,38;113,38;118,2;118,2;118,2;;442,03;;442,03;;442,03;;;;;;;;;;
09.03.2020;12 - 13;117,99;117,11;117,11;117,11;404,02;117,11;404,02;404,02;112,07;112,07;112,07;117,11;117,11;117,11;;432,5;;432,5;;432,5;;;;;;;;;;
09.03.2020;13 - 14;117,11;117,33;117,33;117,33;388,79;117,33;388,79;388,79;111,3;111,3;111,3;117,33;117,33;117,33;;432,39;;432,39;;432,39;;;;;;;;;;
09.03.2020;14 - 15;117,22;117,55;117,55;117,55;360,86;117,55;369,73;369,73;111,08;111,08;111,08;117,55;117,55;117,55;;431,96;;431,96;;431,96;;;;;;;;;;
09.03.2020;15 - 16;117,77;117,11;117,11;117,11;392,85;117,11;392,85;392,85;111,85;111,85;111,85;117,11;117,11;117,11;;392,85;;392,85;;392,85;;;;;;;;;;
09.03.2020;16 - 17;119,74;118,86;118,86;118,86;420,12;118,86;420,12;420,12;112,73;112,73;112,73;118,86;118,86;118,86;;420,12;;420,12;;420,12;;;;;;;;;;
09.03.2020;17 - 18;129,27;120,61;120,61;152,49;495,49;152,49;495,49;495,49;113,82;113,82;113,82;120,61;120,61;120,61;;495,49;;495,49;;495,49;;;;;;;;;;
09.03.2020;18 - 19;139,9;120,4;120,4;251,64;583,46;251,64;593,32;593,32;114,7;114,7;114,7;120,4;120,4;120,4;;583,46;;583,46;;583,46;;;;;;;;;;
09.03.2020;19 - 20;136,61;120,18;120,18;136,5;630,68;232,79;646,13;646,13;114,7;114,7;114,7;120,18;120,18;120,18;;630,68;;630,68;;630,68;;;;;;;;;;
09.03.2020;20 - 21;119,85;118,64;118,64;118,64;433,05;118,64;443,68;443,68;113,6;113,6;113,6;118,64;118,64;118,64;;433,05;;433,05;;433,05;;;;;;;;;;
09.03.2020;21 - 22;116,56;116,45;116,45;116,45;307,07;144,17;394,16;394,16;110,97;110,97;110,97;116,45;116,45;116,45;;307,07;;307,07;;307,07;;;;;;;;;;
09.03.2020;22 - 23;112,18;113,82;113,82;113,82;113,82;113,82;383,1;383,1;108,45;108,45;108,45;113,82;113,82;113,82;;113,82;;113,82;;113,82;;;;;;;;;;
09.03.2020;23 - 00;107,47;106,26;106,26;106,26;106,26;106,26;292,28;292,28;106,26;106,26;106,26;106,26;106,26;106,26;;106,26;;106,26;;106,26;;;;;;;;;;
10.03.2020;00 - 01;100,12;100,23;100,23;100,23;100,23;100,23;200,68;200,68;98,6;98,6;98,6;100,23;100,23;100,23;;100,23;;100,23;;100,23;;;;;;;;;;
10.03.2020;01 - 02;97,95;100,01;100,01;100,01;100,01;100,01;100,01;100,01;97,51;97,51;97,51;100,01;100,01;100,01;;100,01;;100,01;;100,01;;;;;;;;;;
10.03.2020;02 - 03;97,29;97,51;97,51;97,51;97,51;97,51;97,51;97,51;97,18;97,18;97,18;97,51;97,51;97,51;;97,51;;97,51;;97,51;;;;;;;;;;
10.03.2020;03 - 04;97,73;100,77;100,77;100,77;100,77;100,77;100,77;100,77;97,18;97,18;97,18;100,77;100,77;100,77;;100,77;;100,77;;100,77;;;;;;;;;;
10.03.2020;04 - 05;100,77;108,07;108,07;108,07;108,07;108,07;108,07;108,07;97,51;97,51;97,51;108,07;108,07;108,07;;108,07;;108,07;;108,07;;;;;;;;;;
10.03.2020;05 - 06;104,15;107,3;107,3;107,3;107,3;173,58;107,3;107,3;99,69;99,69;99,69;107,3;107,3;107,3;;173,58;;173,58;;173,58;;;;;;;;;;
10.03.2020;06 - 07;119,6;121,23;121,23;121,23;128,63;254,44;128,63;128,63;104,47;104,47;104,47;121,23;121,23;121,23;;254,44;;254,44;;254,44;;;;;;;;;;
10.03.2020;07 - 08;139,52;135,38;135,38;135,38;307,98;386,77;307,98;307,98;110,24;110,24;110,24;135,38;135,38;135,38;;604,65;;604,65;;604,65;;;;;;;;;;
10.03.2020;08 - 09;141,8;141,26;141,26;196,54;196,54;263,36;196,54;196,54;112,31;112,31;112,31;141,26;141,26;141,26;;667,55;;667,55;;667,55;;;;;;;;;;
10.03.2020;09 - 10;141,91;144,41;144,41;144,41;144,41;321,8;144,41;144,41;111,11;111,11;111,11;144,41;144,41;144,41;;718,05;;718,05;;718,05;;;;;;;;;;
10.03.2020;10 - 11;141,69;145,94;145,94;145,94;145,94;294,27;145,94;145,94;109,7;109,7;109,7;145,94;145,94;145,94;;541,42;;541,42;;541,42;;;;;;;;;;
10.03.2020;11 - 12;133,1;138,32;138,32;138,32;138,32;314,3;138,32;138,32;108,18;108,18;108,18;138,32;138,32;138,32;;509,32;;509,32;;509,32;;;;;;;;;;
10.03.2020;12 - 13;128,85;130,05;130,05;130,05;130,05;410,83;130,05;130,05;108,94;108,94;108,94;130,05;130,05;130,05;;523,03;;523,03;;523,03;;;;;;;;;;
10.03.2020;13 - 14;124,72;125,48;125,48;125,48;125,48;399,51;125,48;125,48;108,83;108,83;108,83;125,48;125,48;125,48;;508,77;;508,77;;508,77;;;;;;;;;;
10.03.2020;14 - 15;120,04;121,13;121,13;121,13;121,13;233,54;121,13;121,13;108,39;108,39;108,39;121,13;121,13;121,13;;508,44;;508,44;;508,44;;;;;;;;;;
10.03.2020;15 - 16;122,98;121,78;121,78;121,78;121,78;232,13;121,78;121,78;113,94;113,94;113,94;121,78;121,78;121,78;;419,86;;419,86;;419,86;;;;;;;;;;
10.03.2020;16 - 17;122,43;120,04;120,04;120,04;120,04;414,31;120,04;120,04;114,81;114,81;114,81;120,04;120,04;120,04;;414,31;;414,31;;414,31;;;;;;;;;;
10.03.2020;17 - 18;128,74;126,57;126,57;126,57;126,57;581,58;126,57;126,57;114,6;114,6;114,6;126,57;126,57;126,57;;581,58;;581,58;;581,58;;;;;;;;;;
10.03.2020;18 - 19;125,26;126,13;126,13;126,13;126,13;707,38;126,13;126,13;108,72;108,72;108,72;126,13;126,13;126,13;;707,38;;707,38;;707,38;;;;;;;;;;
10.03.2020;19 - 20;120,15;121,23;121,23;121,23;121,23;381,88;121,23;121,23;106,65;106,65;106,65;121,23;121,23;121,23;;381,88;;381,88;;381,88;;;;;;;;;;
10.03.2020;20 - 21;114,7;115,25;115,25;115,25;115,25;363,27;115,25;115,25;103,39;103,39;103,39;115,25;115,25;115,25;;381,22;;381,22;;381,22;;;;;;;;;;
10.03.2020;21 - 22;103,28;111,55;111,55;111,55;111,55;182,29;128,31;128,31;97,4;97,4;97,4;111,55;111,55;111,55;;164,33;;164,33;;164,33;;;;;;;;;;
10.03.2020;22 - 23;95,88;95,99;95,99;95,99;95,99;142,35;98,27;95,99;95,88;94,79;95,88;95,99;95,99;95,99;;142,35;;142,35;;142,35;;;;;;;;;;
10.03.2020;23 - 00;88,04;88,04;88,04;88,04;88,04;102,19;53,65;88,04;88,04;88,04;88,04;88,04;88,04;88,04;;102,19;;102,19;;102,19;;;;;;;;;;
11.03.2020;00 - 01;82,42;82,64;82,64;82,64;82,64;189,51;0,75;82,64;82,64;82,64;82,64;82,64;82,64;82,64;;189,51;;189,51;;189,51;;;;;;;;;;
11.03.2020;01 - 02;80,37;81,45;81,45;81,45;81,45;161,18;0,75;13,9;81,45;81,45;81,45;81,45;81,45;81,45;;161,18;;161,18;;161,18;;;;;;;;;;
11.03.2020;02 - 03;79,94;80,7;80,7;80,7;80,7;160,64;1,08;1,08;80,7;80,7;80,7;80,7;80,7;80,7;;160,64;;160,64;;160,64;;;;;;;;;;
11.03.2020;03 - 04;83,82;83,82;83,82;83,82;83,82;160,86;1,4;1,4;83,82;83,82;83,82;83,82;83,82;83,82;;160,86;;160,86;;160,86;;;;;;;;;;
11.03.2020;04 - 05;90,39;89,21;89,21;89,21;89,21;183,16;60,12;89,21;89,21;89,21;89,21;89,21;89,21;89,21;;233,58;;233,58;;233,58;;;;;;;;;;
11.03.2020;05 - 06;96,43;95,03;95,03;95,03;95,03;223,88;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;;173,35;;173,35;;173,35;;;;;;;;;;
11.03.2020;06 - 07;103,21;101,06;101,06;101,06;101,06;215,7;169,58;169,58;101,06;101,06;101,06;101,06;101,06;101,06;;215,7;;215,7;;101,06;;;;;;;;;;
11.03.2020;07 - 08;111,08;115,17;115,17;115,17;115,17;371,16;158,27;365,67;104,29;104,29;104,29;115,17;115,17;115,17;;371,16;;371,16;;371,16;;;;;;;;;;
11.03.2020;08 - 09;114,42;117,76;117,76;117,76;117,76;442,49;117,76;382,15;104,83;104,83;104,83;117,76;117,76;117,76;;442,49;;442,49;;442,49;;;;;;;;;;
11.03.2020;09 - 10;111,62;113,99;113,99;113,99;113,99;415,66;113,99;117,65;104,83;104,83;104,83;113,99;113,99;113,99;;415,66;;415,66;;415,66;;;;;;;;;;
11.03.2020;10 - 11;107,85;111,3;111,3;111,3;111,3;278,51;111,3;111,3;103,86;103,86;103,86;111,3;111,3;111,3;;278,51;;278,51;;278,51;;;;;;;;;;
11.03.2020;11 - 12;105,8;106,88;106,88;106,88;106,88;330,76;106,88;106,88;102,68;102,68;102,68;106,88;106,88;106,88;;330,76;;330,76;;330,76;;;;;;;;;;
11.03.2020;12 - 13;103,75;100,84;100,84;100,84;100,84;423,53;100,84;100,84;100,84;100,84;100,84;100,84;100,84;100,84;;423,53;;423,53;;423,53;;;;;;;;;;
11.03.2020;13 - 14;103;99,98;99,98;99,98;99,98;427,94;99,98;99,98;99,98;99,98;99,98;99,98;99,98;99,98;;427,94;;427,94;;427,94;;;;;;;;;;
11.03.2020;14 - 15;102,14;99,34;99,34;99,34;99,34;361,14;99,34;108,17;99,34;99,34;99,34;99,34;99,34;99,34;;361,14;;361,14;;361,14;;;;;;;;;;
11.03.2020;15 - 16;102,89;100,63;100,63;100,63;100,63;245,54;100,63;117,11;100,63;100,63;100,63;100,63;100,63;100,63;;245,54;;245,54;;245,54;;;;;;;;;;
11.03.2020;16 - 17;104,4;102,25;102,25;102,25;102,25;323,54;102,25;287,23;102,03;102,03;102,03;102,25;102,25;102,25;;323,54;;323,54;;323,54;;;;;;;;;;
11.03.2020;17 - 18;107,52;109,68;109,68;109,68;109,68;548,29;109,68;364,16;102,78;102,78;102,78;109,68;109,68;109,68;;548,29;;548,29;;548,29;;;;;;;;;;
11.03.2020;18 - 19;112,16;116,68;116,68;116,68;116,68;672,62;116,68;398,64;103,11;103,11;103,11;116,68;116,68;116,68;;672,62;;672,62;;672,62;;;;;;;;;;
11.03.2020;19 - 20;109,89;113,88;113,88;113,88;113,88;377,84;113,88;409,3;103,11;103,11;103,11;113,88;113,88;113,88;;377,84;;377,84;;377,84;;;;;;;;;;
11.03.2020;20 - 21;105,37;108,6;108,6;108,6;108,6;200,5;108,6;149,76;102,25;102,25;102,25;108,6;108,6;108,6;;200,5;;200,5;;200,5;;;;;;;;;;
11.03.2020;21 - 22;102,78;101,28;101,28;101,28;101,28;185,31;101,28;101,28;101,28;101,28;101,28;101,28;101,28;101,28;;185,31;;185,31;;185,31;;;;;;;;;;
11.03.2020;22 - 23;96,86;96,64;96,64;96,64;96,64;130,26;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;;130,26;;130,26;;130,26;;;;;;;;;;
11.03.2020;23 - 00;95,24;95,03;95,03;95,03;95,03;101,06;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;;101,06;;101,06;;101,06;;;;;;;;;;
12.03.2020;00 - 01;90,25;89,92;89,92;89,92;89,92;118,23;79,94;79,94;89,92;89,92;89,92;89,92;89,92;89,92;;118,23;;118,23;;118,23;;;;;;;;;;
12.03.2020;01 - 02;87,54;88,08;88,08;88,08;88,08;88,08;19,42;19,42;88,08;88,08;88,08;88,08;88,08;88,08;;88,08;;88,08;;88,08;;;;;;;;;;
12.03.2020;02 - 03;82,87;86,34;86,34;86,34;86,34;86,34;0,65;0,65;86,34;86,34;86,34;86,34;86,34;86,34;;86,34;;86,34;;86,34;;;;;;;;;;
12.03.2020;03 - 04;74,41;81,35;81,35;81,35;81,35;81,35;0,11;0,11;81,35;81,35;81,35;81,35;81,35;81,35;;81,35;;81,35;;81,35;;;;;;;;;;
12.03.2020;04 - 05;72,02;77,77;77,77;77,77;77,77;125,28;-4,23;-4,23;77,77;77,77;77,77;77,77;77,77;77,77;;125,28;;125,28;;125,28;;;;;;;;;;
12.03.2020;05 - 06;88,51;87,86;87,86;87,86;87,86;171,17;1,41;1,41;87,86;87,86;87,86;87,86;87,86;87,86;;171,17;;171,17;;171,17;;;;;;;;;;
12.03.2020;06 - 07;97,84;96,1;96,1;96,1;96,1;412,19;115,41;115,41;96,1;96,1;96,1;96,1;96,1;96,1;;412,19;;412,19;;412,19;;;;;;;;;;
12.03.2020;07 - 08;112,59;109,01;109,01;109,01;109,01;433,12;216,72;216,72;102,61;102,61;102,61;109,01;109,01;109,01;;433,12;;433,12;;433,12;;;;;;;;;;
12.03.2020;08 - 09;114,76;113,79;113,79;113,79;113,79;420,86;195,79;195,79;102,29;102,29;102,29;113,79;113,79;113,79;;420,86;;420,86;;420,86;;;;;;;;;;
12.03.2020;09 - 10;101,85;99,58;99,58;99,58;99,58;418,37;99,58;99,58;97,51;97,51;97,51;99,58;99,58;99,58;;418,37;;418,37;;418,37;;;;;;;;;;
12.03.2020;10 - 11;94,04;95,56;95,56;95,56;95,56;391,58;-0,11;-0,11;95,02;95,02;95,02;95,56;95,56;95,56;;391,58;;391,58;;391,58;;;;;;;;;;
12.03.2020;11 - 12;93,07;94,37;94,37;94,37;94,37;371,08;0,54;0,54;93,39;91,66;93,39;94,37;94,37;94,37;;371,08;;371,08;;371,08;;;;;;;;;;
12.03.2020;12 - 13;91,22;91,98;91,98;91,98;91,98;336,15;0,33;0,33;91,98;89,38;91,98;91,98;91,98;91,98;;336,15;;336,15;;336,15;;;;;;;;;;
12.03.2020;13 - 14;92,31;90,79;90,79;90,79;90,79;326,28;6,07;6,07;90,79;90,79;90,79;90,79;90,79;90,79;;326,28;;326,28;;326,28;;;;;;;;;;
12.03.2020;14 - 15;92,42;91,44;91,44;91,44;91,44;326,39;0,87;0,87;91,44;91,44;91,44;91,44;91,44;91,44;;326,39;;326,39;;326,39;;;;;;;;;;
12.03.2020;15 - 16;96,86;94,69;94,69;94,69;94,69;338,64;138,08;138,08;94,59;94,59;94,59;94,69;94,69;94,69;;338,64;;338,64;;338,64;;;;;;;;;;
12.03.2020;16 - 17;97,62;95,56;95,56;95,56;95,56;330,07;227,35;227,35;95,56;95,56;95,56;95,56;95,56;95,56;;330,07;;330,07;;330,07;;;;;;;;;;
12.03.2020;17 - 18;101,74;97,3;97,3;97,3;97,3;412,73;97,3;297,75;97,3;97,3;97,3;97,3;97,3;97,3;;412,73;;412,73;;412,73;;;;;;;;;;
12.03.2020;18 - 19;106,52;99,14;99,14;99,14;99,14;547,88;99,14;401,34;99,14;99,14;99,14;99,14;99,14;99,14;;547,88;;547,88;;547,88;;;;;;;;;;
12.03.2020;19 - 20;103,37;98,06;98,06;98,06;98,06;350,68;98,06;170,41;98,06;98,06;98,06;98,06;98,06;98,06;;350,68;;350,68;;350,68;;;;;;;;;;
12.03.2020;20 - 21;97,41;95,89;95,89;95,89;95,89;226,81;95,89;95,89;95,89;95,89;95,89;95,89;95,89;95,89;;226,81;;226,81;;226,81;;;;;;;;;;
12.03.2020;21 - 22;94,37;93,28;93,28;93,28;93,28;162,71;93,28;93,28;93,28;93,28;93,28;93,28;93,28;93,28;;162,71;;162,71;;162,71;;;;;;;;;;
12.03.2020;22 - 23;90,36;90,14;90,14;90,14;90,14;131,25;90,14;90,14;90,14;90,14;90,14;90,14;90,14;90,14;;131,25;;131,25;;131,25;;;;;;;;;;
12.03.2020;23 - 00;81,46;81,35;81,35;81,35;81,35;109,88;81,35;81,35;81,35;81,35;81,35;81,35;81,35;81,35;;109,88;;109,88;;109,88;;;;;;;;;;
13.03.2020;00 - 01;86,81;85,9;85,9;85,9;85,9;146,34;85,9;85,9;85,9;85,9;85,9;85,9;85,9;85,9;;146,34;;146,34;;146,34;;;;;;;;;;
13.03.2020;01 - 02;78,89;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;79,11;;79,11;;79,11;;79,11;;;;;;;;;;
13.03.2020;02 - 03;72,77;73,79;73,79;73,79;73,79;73,79;28,07;28,07;73,79;73,79;73,79;73,79;73,79;73,79;;73,79;;73,79;;73,79;;;;;;;;;;
13.03.2020;03 - 04;78,89;79,68;79,68;79,68;79,68;79,68;33,39;33,39;79,68;79,68;79,68;79,68;79,68;79,68;;79,68;;79,68;;79,68;;;;;;;;;;
13.03.2020;04 - 05;84,09;84,66;84,66;84,66;84,66;84,66;29,2;29,2;84,66;84,66;84,66;84,66;84,66;84,66;;84,66;;84,66;;84,66;;;;;;;;;;
13.03.2020;05 - 06;90,77;90,09;90,09;90,09;90,09;152,68;90,09;90,09;90,09;90,09;90,09;90,09;90,09;90,09;;152,68;;152,68;;152,68;;;;;;;;;;
13.03.2020;06 - 07;102,54;99,6;99,6;99,6;99,6;232,13;247,07;247,07;99,6;99,6;99,6;99,6;99,6;99,6;;232,13;;232,13;;232,13;;;;;;;;;;
13.03.2020;07 - 08;109,9;108,77;108,77;125,63;125,63;308,64;282,27;282,27;104,01;104,01;104,01;108,77;108,77;108,77;;308,64;;308,64;;308,64;;;;;;;;;;
13.03.2020;08 - 09;109,45;107,97;107,97;107,97;107,97;339,77;158,34;158,34;105,03;105,03;105,03;107,97;107,97;107,97;;339,77;;339,77;;339,77;;;;;;;;;;
13.03.2020;09 - 10;101,64;99,37;99,37;99,37;99,37;349,27;45,5;45,5;99,37;99,37;99,37;99,37;99,37;99,37;;349,27;;349,27;;349,27;;;;;;;;;;
13.03.2020;10 - 11;96,2;95,75;95,75;95,75;95,75;208,7;1,02;1,02;95,75;95,75;95,75;95,75;95,75;95,75;;208,7;;208,7;;208,7;;;;;;;;;;
13.03.2020;11 - 12;98,35;95,86;95,86;95,86;95,86;220,36;120,99;120,99;95,86;95,86;95,86;95,86;95,86;95,86;;220,36;;220,36;;220,36;;;;;;;;;;
13.03.2020;12 - 13;92,13;90,66;90,66;90,66;90,66;261,22;46,18;46,18;90,66;90,66;90,66;90,66;90,66;90,66;;379,83;;379,83;;379,83;;;;;;;;;;
13.03.2020;13 - 14;89,86;89,07;89,07;89,07;89,07;238,13;1,36;1,36;89,07;89,07;89,07;89,07;89,07;89,07;;365,57;;365,57;;365,57;;;;;;;;;;
13.03.2020;14 - 15;87,83;89,53;89,53;89,53;89,53;218,32;0,11;0,11;89,53;89,53;89,53;89,53;89,53;89,53;;315,43;;315,43;;315,43;;;;;;;;;;
13.03.2020;15 - 16;91,68;90,32;90,32;90,32;90,32;207,69;52,97;52,97;90,32;90,32;90,32;90,32;90,32;90,32;;290,08;;290,08;;290,08;;;;;;;;;;
13.03.2020;16 - 17;97;94,96;94,96;94,96;94,96;245,15;241,87;241,87;94,96;94,96;94,96;94,96;94,96;94,96;;245,15;;245,15;;245,15;;;;;;;;;;
13.03.2020;17 - 18;104,24;101,86;101,86;101,86;101,86;312,72;169,43;169,43;100,96;100,96;100,96;101,86;101,86;101,86;;392,62;;392,62;;392,62;;;;;;;;;;
13.03.2020;18 - 19;109,78;111,26;111,26;220,93;220,93;455,78;220,93;220,93;102,09;102,09;102,09;111,26;111,26;111,26;;455,78;;455,78;;455,78;;;;;;;;;;
13.03.2020;19 - 20;111,26;111,6;111,6;220,93;220,93;320,75;220,93;220,93;102,54;102,54;102,54;111,6;111,6;111,6;;320,75;;320,75;;320,75;;;;;;;;;;
13.03.2020;20 - 21;106,62;108,99;108,99;108,99;108,99;191,84;108,99;108,99;102,2;102,2;102,2;108,99;108,99;108,99;;247,86;;247,86;;247,86;;;;;;;;;;
13.03.2020;21 - 22;104,58;107,86;107,86;107,86;107,86;156,41;107,86;107,86;101,86;101,86;101,86;107,86;107,86;107,86;;156,41;;156,41;;156,41;;;;;;;;;;
13.03.2020;22 - 23;102,54;101,52;101,52;101,52;101,52;101,52;198,4;198,4;101,52;101,52;101,52;101,52;101,52;101,52;;101,52;;101,52;;101,52;;;;;;;;;;
13.03.2020;23 - 00;100,62;98,35;98,35;98,35;98,35;98,35;340,45;340,45;98,35;98,35;98,35;98,35;98,35;98,35;;98,35;;98,35;;98,35;;;;;;;;;;
14.03.2020;00 - 01;97,45;97,22;97,22;97,22;97,22;97,22;381,88;381,88;93,77;93,77;93,77;97,22;97,22;97,22;;97,22;;97,22;;97,22;;;;;;;;;;
14.03.2020;01 - 02;95,22;94,11;94,11;94,11;94,11;94,11;356,82;356,82;93,33;93,33;93,33;94,11;94,11;94,11;;94,11;;94,11;;94,11;;;;;;;;;;
