Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
02.06.2019;05 - 06;137,44;28,93;28,93;28,93;28,93;28,93;246,33;246,33;299,7;299,7;299,7;281,72;281,72;281,72;;28,93;;28,93;;28,93;;;;;;;;;;
02.06.2019;06 - 07;175,07;46,63;46,63;46,63;46,63;46,63;242,32;242,32;290,9;290,9;290,9;285,53;285,53;285,53;;46,63;;46,63;;46,63;;;;;;;;;;
02.06.2019;07 - 08;272,04;221,31;221,31;221,31;221,31;221,31;227,86;227,86;289,73;289,73;289,73;290,32;290,32;290,32;;221,31;;221,31;;221,31;;;;;;;;;;
02.06.2019;08 - 09;280,15;246,53;246,53;246,53;246,53;246,53;246,53;246,53;288,56;288,56;288,56;293,64;293,64;293,64;;246,53;;508,5;;508,5;;;;;;;;;;
02.06.2019;09 - 10;293,74;292,37;292,37;292,37;292,37;292,37;292,37;292,37;292,37;292,37;292,37;297,26;297,26;297,26;;292,37;;538,21;;538,21;;;;;;;;;;
02.06.2019;10 - 11;301,75;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;302,44;;302,44;;538,5;;538,5;;;;;;;;;;
02.06.2019;11 - 12;296,08;293,93;293,93;293,93;293,93;293,93;293,93;293,93;293,93;293,93;293,93;299,8;299,8;299,8;;293,93;;547,99;;547,99;;;;;;;;;;
02.06.2019;12 - 13;284,26;244,08;244,08;244,08;244,08;244,08;244,08;244,08;281,62;281,62;281,62;300,19;300,19;300,19;;244,08;;508,59;;508,59;;;;;;;;;;
02.06.2019;13 - 14;253,95;195,5;195,5;195,5;195,5;195,5;195,5;195,5;264,71;264,71;264,71;300,48;300,48;300,48;;195,5;;528,14;;528,14;;;;;;;;;;
02.06.2019;14 - 15;228,25;159,72;159,72;159,72;159,72;159,72;159,72;159,72;254,05;254,05;254,05;301,27;301,27;301,27;;159,72;;523,06;;523,06;;;;;;;;;;
02.06.2019;15 - 16;247,01;195,79;195,79;195,79;195,79;195,79;195,79;195,79;229,42;229,42;229,42;301,36;301,36;301,36;;195,79;;527,95;;527,95;;;;;;;;;;
02.06.2019;16 - 17;273,5;236,26;236,26;236,26;236,26;236,26;236,26;236,26;236,26;236,26;236,26;300,48;300,48;300,48;;236,26;;527,85;;527,85;;;;;;;;;;
02.06.2019;17 - 18;304,59;305,76;305,76;305,76;305,76;305,76;298,43;305,76;305,76;305,76;305,76;305,76;305,76;305,76;;305,76;;528,14;;528,14;;;;;;;;;;
02.06.2019;18 - 19;320,52;317,59;317,59;317,59;317,59;370,67;305,37;317,59;317,59;317,59;317,59;317,59;317,59;317,59;;370,67;;525,5;;525,5;;;;;;;;;;
02.06.2019;19 - 20;355,52;353,95;353,95;353,95;353,95;365,78;365,68;353,95;353,95;353,95;353,95;353,95;353,95;353,95;;365,78;;528,53;;528,53;;;;;;;;;;
02.06.2019;20 - 21;361,58;360,8;360,8;360,8;363,83;360,8;368,62;368,62;360,8;360,8;360,8;360,8;360,8;360,8;;360,8;;528,14;;528,14;;;;;;;;;;
02.06.2019;21 - 22;354,73;352,78;352,78;352,78;352,78;380,35;352,78;352,78;352,78;352,78;352,78;352,78;352,78;352,78;;380,35;;528,44;;528,44;;;;;;;;;;
02.06.2019;22 - 23;348,38;345,64;345,64;345,64;345,64;404,29;361,09;361,09;345,64;345,64;345,64;345,64;345,64;345,64;;404,29;;526,68;;526,68;;;;;;;;;;
02.06.2019;23 - 00;297,06;291,78;291,78;291,78;291,78;291,78;291,78;291,78;307,23;307,23;307,23;291,78;291,78;291,78;;291,78;;291,78;;291,78;;;;;;;;;;
03.06.2019;00 - 01;256,89;253,47;253,47;253,47;253,47;253,47;259,72;259,72;270,67;270,67;270,67;253,47;253,47;253,47;;253,47;;253,47;;253,47;;;;;;;;;;
03.06.2019;01 - 02;227,27;222,67;222,67;222,67;222,67;222,67;228,15;228,15;237,43;237,43;237,43;222,67;222,67;227,37;;222,67;;222,67;;222,67;;;;;;;;;;
03.06.2019;02 - 03;213,49;203,12;203,12;203,12;203,12;203,12;203,12;203,12;209,77;209,77;209,77;203,12;203,12;226,19;;203,12;;203,12;;203,12;;;;;;;;;;
03.06.2019;03 - 04;196,28;195,21;195,21;195,21;195,21;195,21;195,21;195,21;200,29;200,29;200,29;195,21;195,21;224,14;;195,21;;195,21;;195,21;;;;;;;;;;
03.06.2019;04 - 05;196,09;187,39;187,39;187,39;187,39;187,39;191,98;191,98;213,68;213,68;213,68;187,39;187,39;224,04;;187,39;;187,39;;187,39;;;;;;;;;;
03.06.2019;05 - 06;284,55;234,99;234,99;234,99;234,99;234,99;234,99;234,99;320,13;320,13;320,13;234,99;234,99;234,99;;234,99;;234,99;;234,99;;;;;;;;;;
03.06.2019;06 - 07;357,67;342,71;342,71;342,71;397,06;470,08;397,06;397,06;357,86;357,86;357,86;342,71;342,71;342,71;;470,08;;470,08;;470,08;;;;;;;;;;
03.06.2019;07 - 08;372,33;371,45;371,45;371,45;439,09;1183,75;439,09;439,09;371,45;371,45;371,45;358,25;358,25;358,25;;1183,75;;1183,75;;1183,75;;;;;;;;;;
03.06.2019;08 - 09;382,1;375,56;375,56;375,56;440,07;1563,61;440,07;440,07;375,56;375,56;375,56;358,84;358,84;358,84;;1563,61;;1563,61;;1563,61;;;;;;;;;;
03.06.2019;09 - 10;378,49;375,95;375,95;375,95;408,69;806,44;408,69;408,69;375,95;375,95;375,95;360,7;360,7;360,7;;806,44;;806,44;;806,44;;;;;;;;;;
03.06.2019;10 - 11;373,99;372,53;372,53;372,53;384,74;680,54;384,74;384,74;372,53;372,53;372,53;362,07;362,07;362,07;;680,54;;680,54;;680,54;;;;;;;;;;
03.06.2019;11 - 12;370,77;368,62;368,62;368,62;368,62;679,75;368,62;368,62;368,62;368,62;368,62;363,14;363,14;363,14;;679,75;;679,75;;679,75;;;;;;;;;;
03.06.2019;12 - 13;360,5;354,34;354,34;354,34;354,34;681,71;354,34;354,34;354,34;354,34;354,34;354,34;354,34;354,34;;681,71;;681,71;;681,71;;;;;;;;;;
03.06.2019;13 - 14;357,28;346,62;346,62;346,62;346,62;677,6;346,62;346,62;346,62;346,62;346,62;346,62;346,62;346,62;;677,6;;677,6;;677,6;;;;;;;;;;
03.06.2019;14 - 15;353,27;344,37;344,37;344,37;344,37;611,62;344,37;344,37;344,37;344,37;344,37;344,37;344,37;344,37;;611,62;;611,62;;611,62;;;;;;;;;;
03.06.2019;15 - 16;356,98;348,77;348,77;348,77;348,77;438,21;348,77;348,77;348,77;348,77;348,77;348,77;348,77;348,77;;438,21;;454,24;;454,24;;;;;;;;;;
03.06.2019;16 - 17;356,79;347,99;347,99;347,99;348,87;347,99;348,87;348,87;358,45;358,45;358,45;347,99;347,99;347,99;;347,99;;453,56;;453,56;;;;;;;;;;
03.06.2019;17 - 18;367,74;359,13;359,13;359,13;420,03;359,13;420,03;420,03;368,91;368,91;368,91;359,13;359,13;359,13;;359,13;;453,76;;453,76;;;;;;;;;;
03.06.2019;18 - 19;371,35;369,1;369,1;369,1;443,98;456,49;443,98;443,98;369,1;369,1;369,1;363,73;363,73;363,73;;456,49;;456,49;;456,49;;;;;;;;;;
03.06.2019;19 - 20;372,23;368,91;368,91;368,91;481,81;469,2;493,64;493,64;368,91;368,91;368,91;361,48;361,48;361,48;;469,2;;469,2;;469,2;;;;;;;;;;
03.06.2019;20 - 21;367,83;349,85;349,85;349,85;467,34;349,85;478,78;478,78;368,42;368,42;368,42;349,85;349,85;349,85;;431,08;;431,08;;431,08;;;;;;;;;;
03.06.2019;21 - 22;362,65;324,82;324,82;324,82;461,28;324,82;472,62;472,62;369,89;369,89;369,89;324,82;324,82;324,82;;324,82;;453,85;;453,85;;;;;;;;;;
03.06.2019;22 - 23;355,22;303,81;303,81;303,81;438,51;303,81;449,26;449,26;370,28;370,28;370,28;303,81;303,81;303,81;;303,81;;430,98;;430,98;;;;;;;;;;
03.06.2019;23 - 00;331,37;156,2;156,2;156,2;395,01;156,2;404,69;404,69;368,42;368,42;368,42;270,47;270,47;270,47;;156,2;;247,41;;247,41;;;;;;;;;;
04.06.2019;00 - 01;263,88;28,44;28,44;28,44;28,44;28,44;339,53;339,53;339,53;339,53;339,53;155,1;155,1;208,47;;28,44;;28,44;;28,44;;;;;;;;;;
04.06.2019;01 - 02;237,59;29,32;29,32;29,32;29,32;29,32;322,42;322,42;322,42;322,42;322,42;150,8;150,8;196,15;;29,32;;29,32;;29,32;;;;;;;;;;
04.06.2019;02 - 03;220,98;31,37;31,37;31,37;31,37;31,37;311,38;311,38;311,38;311,38;311,38;143,47;143,47;193,71;;31,37;;31,37;;31,37;;;;;;;;;;
04.06.2019;03 - 04;201,43;31,47;31,47;31,47;31,47;31,47;305,03;305,03;305,03;305,03;305,03;141,42;141,42;192,05;;31,47;;31,47;;31,47;;;;;;;;;;
04.06.2019;04 - 05;199,96;28,54;28,54;28,54;28,54;28,54;320,86;320,86;320,86;320,86;320,86;141,91;141,91;193,12;;28,54;;28,54;;28,54;;;;;;;;;;
04.06.2019;05 - 06;291,35;195,37;195,37;195,37;195,37;195,37;331,42;331,42;331,42;331,42;331,42;195,37;195,37;195,66;;195,37;;195,37;;195,37;;;;;;;;;;
04.06.2019;06 - 07;354,68;337,08;337,08;337,08;419,77;419,77;419,77;419,77;352,72;352,72;352,72;337,08;337,08;337,08;;419,77;;419,77;;419,77;;;;;;;;;;
04.06.2019;07 - 08;363,86;356,73;356,73;356,73;491,5;491,5;491,5;491,5;356,73;356,73;356,73;356,73;356,73;356,73;;491,5;;491,5;;491,5;;;;;;;;;;
04.06.2019;08 - 09;369,53;363,38;363,38;363,38;541,74;541,74;541,74;541,74;363,38;363,38;363,38;361,03;361,03;361,03;;541,74;;541,74;;541,74;;;;;;;;;;
04.06.2019;09 - 10;368,95;362,89;362,89;362,89;458,67;536,66;458,67;458,67;362,89;362,89;362,89;361,03;361,03;361,03;;536,66;;536,66;;536,66;;;;;;;;;;
04.06.2019;10 - 11;365,62;361,22;361,22;361,22;412,83;488,67;412,83;412,83;361,22;361,22;361,22;360,83;360,83;360,83;;488,67;;488,67;;488,67;;;;;;;;;;
04.06.2019;11 - 12;363,18;360,05;360,05;360,05;400,71;473,72;400,71;400,71;360,05;360,05;360,05;360,05;360,05;360,05;;473,72;;473,72;;473,72;;;;;;;;;;
04.06.2019;12 - 13;357,41;355,26;355,26;355,26;367,09;466,48;367,09;367,09;355,26;355,26;355,26;355,26;355,26;355,26;;466,48;;466,48;;466,48;;;;;;;;;;
04.06.2019;13 - 14;353,5;351,65;351,65;351,65;356,73;449,58;356,73;356,73;351,65;351,65;351,65;351,65;351,65;351,65;;449,58;;449,58;;449,58;;;;;;;;;;
04.06.2019;14 - 15;346,66;343,93;343,93;343,93;343,93;447,13;343,93;343,93;343,93;343,93;343,93;343,93;343,93;343,93;;447,13;;447,13;;447,13;;;;;;;;;;
04.06.2019;15 - 16;336,3;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;336,89;;336,89;;336,89;;336,89;;;;;;;;;;
04.06.2019;16 - 17;340,02;338,26;338,26;338,26;358,2;338,26;358,2;358,2;343,24;343,24;343,24;338,26;338,26;338,26;;338,26;;358,2;;358,2;;;;;;;;;;
04.06.2019;17 - 18;353,99;351,84;351,84;351,84;419,47;351,84;419,47;419,47;351,84;351,84;351,84;351,84;351,84;351,84;;351,84;;441,76;;441,76;;;;;;;;;;
04.06.2019;18 - 19;357,02;352,92;352,92;352,92;441,07;447,13;441,07;441,07;353,6;353,6;353,6;352,92;352,92;352,92;;447,13;;447,13;;447,13;;;;;;;;;;
04.06.2019;19 - 20;355,26;348,23;348,23;348,23;451,24;475,18;451,24;451,24;352,62;352,62;352,62;348,23;348,23;348,23;;475,18;;475,18;;475,18;;;;;;;;;;
04.06.2019;20 - 21;349,69;339,53;339,53;339,53;437,07;339,53;437,07;437,07;352,33;352,33;352,33;339,53;339,53;339,53;;339,53;;441,95;;441,95;;;;;;;;;;
04.06.2019;21 - 22;338,45;325,26;325,26;325,26;374,13;325,26;374,13;374,13;349,69;349,69;349,69;325,26;325,26;325,26;;325,26;;374,13;;374,13;;;;;;;;;;
04.06.2019;22 - 23;313,82;308,25;308,25;308,25;330,63;308,25;330,63;330,63;332,49;332,49;332,49;308,25;308,25;308,25;;308,25;;330,63;;330,63;;;;;;;;;;
04.06.2019;23 - 00;249,03;208,56;208,56;208,56;267,2;208,56;273,75;273,75;282,74;282,74;282,74;276,98;276,98;276,98;;208,56;;267,2;;267,2;;;;;;;;;;
05.06.2019;00 - 01;265,11;262,57;262,57;262,57;262,57;262,57;262,57;262,57;272,06;272,06;272,06;262,57;262,57;262,57;;262,57;;262,57;;262,57;;;;;;;;;;
05.06.2019;01 - 02;244,36;247;247;247;247;247;247;247;247;247;247;247;247;247;;247;;247;;247;;;;;;;;;;
05.06.2019;02 - 03;201,09;195,41;195,41;195,41;195,41;195,41;195,41;195,41;232,71;232,71;232,71;195,41;195,41;195,41;;195,41;;195,41;;195,41;;;;;;;;;;
05.06.2019;03 - 04;187,67;157,91;157,91;157,91;157,91;157,91;157,91;157,91;232,61;232,61;232,61;157,91;157,91;157,91;;157,91;;157,91;;157,91;;;;;;;;;;
05.06.2019;04 - 05;118,85;59,52;59,52;59,52;59,52;59,52;59,52;59,52;224,97;224,97;224,97;103,77;103,77;103,77;;59,52;;59,52;;59,52;;;;;;;;;;
05.06.2019;05 - 06;246,12;199,81;199,81;199,81;199,81;199,81;199,81;199,81;260,9;260,9;260,9;199,81;199,81;199,81;;199,81;;199,81;;199,81;;;;;;;;;;
05.06.2019;06 - 07;324,34;318,37;318,37;318,37;318,37;535,51;318,37;318,37;318,37;318,37;318,37;318,37;318,37;318,37;;535,51;;535,51;;535,51;;;;;;;;;;
05.06.2019;07 - 08;346,37;343,14;343,14;343,14;425,28;635,86;425,28;425,28;343,14;343,14;343,14;343,14;343,14;343,14;;635,86;;635,86;;635,86;;;;;;;;;;
05.06.2019;08 - 09;355,96;352,24;352,24;352,24;440,45;930,05;352,24;440,45;352,24;352,24;352,24;352,24;352,24;352,24;;930,05;;930,05;;930,05;;;;;;;;;;
05.06.2019;09 - 10;355,18;351,07;351,07;351,07;430,47;744,43;430,47;430,47;351,07;351,07;351,07;351,07;351,07;351,07;;744,43;;744,43;;744,43;;;;;;;;;;
05.06.2019;10 - 11;354,99;347,35;347,35;347,35;405,11;1245,78;405,11;405,11;347,35;347,35;347,35;347,35;347,35;347,35;;1245,78;;1245,78;;1245,78;;;;;;;;;;
05.06.2019;11 - 12;353,32;345,2;345,2;345,2;396,1;960,4;396,1;396,1;345,2;345,2;345,2;345,2;345,2;345,2;;960,4;;960,4;;960,4;;;;;;;;;;
05.06.2019;12 - 13;352,83;345,29;345,29;345,29;380,34;942,68;380,34;380,34;345,29;345,29;345,29;345,29;345,29;345,29;;942,68;;942,68;;942,68;;;;;;;;;;
05.06.2019;13 - 14;347,25;341,77;341,77;341,77;355,57;940,72;355,57;355,57;344,22;344,22;344,22;341,77;341,77;341,77;;940,72;;940,72;;940,72;;;;;;;;;;
05.06.2019;14 - 15;344,41;334,43;334,43;334,43;354,3;712,81;354,3;354,3;342,94;342,94;342,94;334,43;334,43;334,43;;712,81;;712,81;;712,81;;;;;;;;;;
05.06.2019;15 - 16;340,4;325,81;325,81;325,81;372,12;411,28;372,12;372,12;342,45;342,45;342,45;325,81;325,81;325,81;;411,28;;411,28;;411,28;;;;;;;;;;
05.06.2019;16 - 17;337,17;317,69;317,69;317,69;381,12;381,12;381,81;381,81;343,04;343,04;343,04;317,69;317,69;317,69;;381,12;;381,12;;381,12;;;;;;;;;;
05.06.2019;17 - 18;338,73;315,53;315,53;315,53;425,38;536,59;425,38;425,38;342,65;342,65;342,65;315,53;315,53;315,53;;536,59;;536,59;;536,59;;;;;;;;;;
05.06.2019;18 - 19;341,87;313,08;313,08;313,08;472,66;622,35;472,66;472,66;342,16;342,16;342,16;313,08;313,08;313,08;;622,35;;622,35;;622,35;;;;;;;;;;
05.06.2019;19 - 20;340,79;310,83;310,83;310,83;553,33;572,62;553,33;553,33;340,79;340,79;340,79;310,83;310,83;310,83;;566,94;;566,94;;566,94;;;;;;;;;;
05.06.2019;20 - 21;337,27;307,01;307,01;307,01;472,07;374,47;483,72;483,72;342,94;342,94;342,94;307,01;307,01;307,01;;380,15;;472,07;;472,07;;;;;;;;;;
05.06.2019;21 - 22;333,25;307,9;307,9;307,9;307,9;307,9;427,63;427,63;341,57;341,57;341,57;307,9;307,9;307,9;;307,9;;439,47;;439,47;;;;;;;;;;
05.06.2019;22 - 23;319,84;263,55;263,55;263,55;263,55;263,55;338,44;338,44;338,44;338,44;338,44;263,55;263,55;263,55;;263,55;;263,55;;263,55;;;;;;;;;;
05.06.2019;23 - 00;278,82;63,93;63,93;63,93;63,93;63,93;314,16;314,16;314,16;314,16;314,16;167,12;167,12;167,12;;63,93;;63,93;;63,93;;;;;;;;;;
06.06.2019;00 - 01;135,29;21,42;21,42;21,42;21,42;21,42;278,79;278,79;290,92;290,92;290,92;270,96;270,96;270,96;;194,86;;194,86;;194,86;;;;;;;;;;
06.06.2019;01 - 02;99,87;26,41;26,41;26,41;26,41;26,41;259,22;259,22;267,83;267,83;267,83;265,29;265,29;265,29;;26,41;;26,41;;26,41;;;;;;;;;;
06.06.2019;02 - 03;76,1;23,67;23,67;23,67;23,67;23,67;241,03;241,03;244,06;244,06;244,06;244,06;244,06;244,06;;23,67;;23,67;;23,67;;;;;;;;;;
06.06.2019;03 - 04;70,23;23,28;23,28;23,28;23,28;23,28;235,06;235,06;235,06;235,06;235,06;235,06;235,06;235,06;;23,28;;23,28;;23,28;;;;;;;;;;
06.06.2019;04 - 05;42,06;17,9;17,9;17,9;17,9;17,9;235,35;235,35;235,35;235,35;235,35;210,7;210,7;210,7;;17,9;;17,9;;17,9;;;;;;;;;;
06.06.2019;05 - 06;88,33;23,38;23,38;23,38;23,38;23,38;256,48;256,48;266,56;266,56;266,56;249,34;249,34;249,34;;23,38;;23,38;;23,38;;;;;;;;;;
06.06.2019;06 - 07;285,73;84,32;84,32;84,32;84,32;441,56;314,59;314,59;304,51;304,51;304,51;277,61;277,61;277,61;;441,56;;441,56;;441,56;;;;;;;;;;
06.06.2019;07 - 08;304,51;66,91;66,91;66,91;66,91;571,56;327,01;327,01;327,01;327,01;327,01;270,67;270,67;270,67;;571,56;;571,56;;571,56;;;;;;;;;;
06.06.2019;08 - 09;314,39;120,91;120,91;120,91;120,91;687,58;329,85;329,85;329,85;329,85;329,85;270,96;270,96;270,96;;687,58;;677,6;;677,6;;;;;;;;;;
06.06.2019;09 - 10;315,08;195,44;195,44;195,44;195,44;667,03;327,7;327,7;327,7;327,7;327,7;264,02;264,02;264,02;;667,03;;667,03;;667,03;;;;;;;;;;
06.06.2019;10 - 11;308,33;226,16;226,16;226,16;226,16;646,3;323;323;323;323;323;256,78;256,78;256,78;;646,3;;646,3;;646,3;;;;;;;;;;
06.06.2019;11 - 12;303,63;198,67;198,67;198,67;198,67;624,09;318,31;318,31;318,31;318,31;318,31;251,98;251,98;251,98;;624,09;;624,09;;624,09;;;;;;;;;;
06.06.2019;12 - 13;279,96;108,58;108,58;108,58;108,58;672,02;305,88;305,88;305,88;305,88;305,88;250,42;250,42;250,42;;672,02;;672,02;;672,02;;;;;;;;;;
06.06.2019;13 - 14;272,82;72,68;72,68;72,68;72,68;623,9;303,05;303,05;303,05;303,05;303,05;244,55;244,55;244,55;;623,9;;623,9;;623,9;;;;;;;;;;
06.06.2019;14 - 15;261,77;47,64;47,64;47,64;47,64;559,43;303,05;303,05;303,05;303,05;303,05;157,78;157,78;157,78;;559,43;;559,43;;559,43;;;;;;;;;;
06.06.2019;15 - 16;257,66;41,18;41,18;41,18;41,18;427,18;302,46;302,46;302,46;302,46;302,46;154,26;154,26;154,26;;571,56;;571,56;;571,56;;;;;;;;;;
06.06.2019;16 - 17;250,42;41,38;41,38;41,38;41,38;345,89;302,36;302,36;302,36;302,36;302,36;152,89;152,89;152,89;;534,59;;534,59;;534,59;;;;;;;;;;
06.06.2019;17 - 18;280,16;86,96;86,96;86,96;86,96;442,05;311,75;311,75;311,75;311,75;311,75;157,78;157,78;157,78;;442,05;;442,05;;442,05;;;;;;;;;;
06.06.2019;18 - 19;293,36;127,56;127,56;127,56;127,56;539,09;314;314;314;314;314;153,28;153,28;153,28;;539,09;;539,09;;539,09;;;;;;;;;;
06.06.2019;19 - 20;298,16;142,03;142,03;142,03;142,03;560,12;363,89;363,89;317,92;317,92;317,92;148,39;148,39;148,39;;560,12;;560,12;;560,12;;;;;;;;;;
06.06.2019;20 - 21;288,67;118,46;118,46;118,46;118,46;349,41;363,89;363,89;320,85;320,85;320,85;148,3;148,3;148,3;;587,51;;587,51;;587,51;;;;;;;;;;
06.06.2019;21 - 22;282,5;131,96;131,96;131,96;131,96;244,45;427,38;427,38;317,92;317,92;317,92;163,46;163,46;163,46;;539,67;;539,67;;539,67;;;;;;;;;;
06.06.2019;22 - 23;277,91;102,32;102,32;102,32;102,32;342,17;406,44;406,44;312,93;312,93;312,93;158,17;158,17;158,17;;441,85;;441,85;;441,85;;;;;;;;;;
06.06.2019;23 - 00;260,98;73,56;73,56;73,56;73,56;295,03;307,35;307,35;307,35;307,35;307,35;157,98;157,98;157,98;;295,03;;295,03;;295,03;;;;;;;;;;
07.06.2019;00 - 01;218,59;77,11;77,11;77,11;77,11;77,11;292,18;292,18;292,18;292,18;292,18;77,11;77,11;77,11;;446,98;;446,98;;446,98;;;;;;;;;;
07.06.2019;01 - 02;195,27;106,99;106,99;106,99;106,99;106,99;287,47;287,47;287,47;287,47;287,47;106,99;106,99;106,99;;274,44;;274,44;;274,44;;;;;;;;;;
07.06.2019;02 - 03;186,26;105,33;105,33;105,33;105,33;105,33;285,61;285,61;285,61;285,61;285,61;105,33;105,33;105,33;;105,33;;105,33;;105,33;;;;;;;;;;
07.06.2019;03 - 04;186,85;101,51;101,51;101,51;101,51;101,51;288,36;288,36;288,36;288,36;288,36;101,51;101,51;101,51;;101,51;;101,51;;101,51;;;;;;;;;;
07.06.2019;04 - 05;186,16;47,32;47,32;47,32;47,32;47,32;314,42;314,42;290,9;290,9;290,9;47,32;47,32;47,32;;47,32;;47,32;;47,32;;;;;;;;;;
07.06.2019;05 - 06;272,29;134,43;134,43;134,43;134,43;338,03;318,34;318,34;292,76;292,76;292,76;134,43;134,43;134,43;;504,79;;504,79;;504,79;;;;;;;;;;
07.06.2019;06 - 07;299,23;283,85;283,85;283,85;548,2;597,87;561,72;561,72;290,61;290,61;290,61;283,85;283,85;283,85;;597,87;;597,87;;597,87;;;;;;;;;;
07.06.2019;07 - 08;327,65;312,95;312,95;312,95;705,26;882,31;722,6;722,6;312,95;312,95;312,95;312,95;312,95;312,95;;882,31;;882,31;;882,31;;;;;;;;;;
07.06.2019;08 - 09;332,05;323,73;323,73;323,73;640,59;1469,6;656,27;656,27;323,73;323,73;323,73;323,73;323,73;323,73;;1469,6;;1469,6;;1469,6;;;;;;;;;;
07.06.2019;09 - 10;330,39;323,53;323,53;323,53;439,24;1185,46;450,02;450,02;323,53;323,53;323,53;323,53;323,53;323,53;;1185,46;;1185,46;;1185,46;;;;;;;;;;
07.06.2019;10 - 11;328,82;319,71;319,71;319,71;364,58;1469,21;364,58;364,58;319,71;319,71;319,71;319,71;319,71;319,71;;1469,21;;1469,21;;1469,21;;;;;;;;;;
07.06.2019;11 - 12;325,59;314,71;314,71;314,71;319,32;974,8;327,16;327,16;314,71;314,71;314,71;314,71;314,71;314,71;;974,8;;974,8;;974,8;;;;;;;;;;
07.06.2019;12 - 13;312,65;294,82;294,82;294,82;294,82;1469,6;294,82;294,82;294,82;294,82;294,82;294,82;294,82;294,82;;1469,6;;1469,6;;1469,6;;;;;;;;;;
07.06.2019;13 - 14;291,98;278,17;278,17;278,17;278,17;870,16;278,17;278,17;278,17;278,17;278,17;278,17;278,17;278,17;;870,16;;870,16;;870,16;;;;;;;;;;
07.06.2019;14 - 15;283,46;271,7;271,7;271,7;271,7;737,5;271,7;271,7;271,7;271,7;271,7;271,7;271,7;271,7;;737,5;;737,5;;737,5;;;;;;;;;;
07.06.2019;15 - 16;274,74;268,96;268,96;268,96;268,96;432,97;268,96;268,96;268,96;268,96;268,96;268,96;268,96;268,96;;723,19;;723,19;;723,19;;;;;;;;;;
07.06.2019;16 - 17;279,93;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;280,81;;670,58;;670,58;;670,58;;;;;;;;;;
07.06.2019;17 - 18;303,44;299,23;299,23;299,23;299,23;492,64;306,38;306,38;299,23;299,23;299,23;299,23;299,23;299,23;;682,53;;682,53;;682,53;;;;;;;;;;
07.06.2019;18 - 19;316,38;309,52;309,52;309,52;381,73;588,57;391,14;391,14;309,52;309,52;309,52;309,52;309,52;309,52;;588,57;;588,57;;588,57;;;;;;;;;;
07.06.2019;19 - 20;313,54;305,21;305,21;305,21;402,01;556,13;411,91;411,91;305,21;305,21;305,21;305,21;305,21;305,21;;556,13;;556,13;;556,13;;;;;;;;;;
07.06.2019;20 - 21;292,18;282,28;282,28;282,28;383,2;282,28;392,61;392,61;302,86;302,86;302,86;282,28;282,28;282,28;;447,47;;447,47;;447,47;;;;;;;;;;
07.06.2019;21 - 22;278,56;240,64;240,64;240,64;315,59;240,64;323,33;323,33;302,07;302,07;302,07;240,64;240,64;240,64;;582,98;;582,98;;582,98;;;;;;;;;;
07.06.2019;22 - 23;256,71;187,34;187,34;187,34;287,28;187,34;294,33;294,33;284,93;284,93;284,93;187,34;187,34;187,34;;447,28;;447,28;;447,28;;;;;;;;;;
07.06.2019;23 - 00;245,54;170;170;170;251,02;170;257,2;257,2;273,17;273,17;273,17;170;170;170;;263,08;;263,08;;263,08;;;;;;;;;;
08.06.2019;00 - 01;141,47;102,08;102,08;102,08;102,08;245,9;102,08;102,08;265,6;265,6;265,6;102,08;102,08;102,08;;245,9;;245,9;;245,9;;;;;;;;;;
08.06.2019;01 - 02;118,35;124,23;124,23;124,23;124,23;166,65;124,23;124,23;161,16;161,16;161,16;124,23;124,23;124,23;;196,92;;196,92;;196,92;;;;;;;;;;
08.06.2019;02 - 03;103,95;115,02;115,02;115,02;115,02;115,02;115,02;115,02;115,31;115,31;115,31;115,02;115,02;115,02;;196,33;;196,33;;196,33;;;;;;;;;;
08.06.2019;03 - 04;62,41;58,68;58,68;58,68;58,68;58,68;58,68;58,68;119,03;119,03;119,03;58,68;58,68;58,68;;58,68;;58,68;;58,68;;;;;;;;;;
08.06.2019;04 - 05;38,99;37,72;37,72;37,72;37,72;37,72;37,72;37,72;73,28;73,28;73,28;37,72;37,72;37,72;;37,72;;37,72;;37,72;;;;;;;;;;
08.06.2019;05 - 06;47,71;35,86;35,86;35,86;35,86;154,2;35,86;35,86;77,3;77,3;77,3;35,86;35,86;35,86;;154,2;;154,2;;154,2;;;;;;;;;;
08.06.2019;06 - 07;45,95;39,09;39,09;39,09;39,09;274,61;39,09;39,09;57,41;57,41;57,41;39,09;39,09;39,09;;274,61;;274,61;;274,61;;;;;;;;;;
08.06.2019;07 - 08;111,1;101,89;101,89;101,89;101,89;395,5;101,89;101,89;106,98;106,98;106,98;101,89;101,89;101,89;;427,93;;506,31;;506,31;;;;;;;;;;
